feature,coef_female,coef_male,coef_none,max_abs
bc_antiperspirant,0.09669914741702623,0.2768044153578493,-0.46897249131091145,0.46897249131091145
bc_perfumes,0.1754655001891326,0.1537553499553289,-0.44870385103421856,0.44870385103421856
bc_weakness,0.2897598134435136,0.08892955846159023,-0.4440022600482645,0.4440022600482645
bc_bladder,0.2897598134435136,0.08892955846159023,-0.4440022600482645,0.4440022600482645
bc_wash,-0.22433049371808592,0.43428976273913006,-0.10000753517457048,0.43428976273913006
bc_aftershaves,0.014535454348247531,0.3379289435952434,-0.42480370584232335,0.42480370584232335
desc_skin,0.39296074343499177,-0.08762717739138286,-0.40295258623878,0.40295258623878
bc_sweets,-0.3955725958520603,0.02864637491064541,0.3985251652178333,0.3985251652178333
desc_blades,0.1192165817207518,0.22527155357145812,-0.39683370948399904,0.39683370948399904
desc_gel,-0.15269265422612713,0.3897084003535649,-0.11713270207557959,0.3897084003535649
bc_shampoo,-0.1497400127219138,-0.12111547867801982,0.3879754762359277,0.3879754762359277
bc_foam,-0.19232475417578693,0.38347992251310087,-0.08083118951103785,0.38347992251310087
bc_pet,0.04424451165693538,-0.3678255381589225,0.30059396552387097,0.3678255381589225
bc_entertainment,0.3677538060092567,-0.21141914311194068,-0.10614034907295111,0.3677538060092567
desc_body,0.35199557018311234,-0.0703254793793371,-0.3566246118784057,0.3566246118784057
bc_gift,0.16465677060107822,0.09617169627920166,-0.35064028696558086,0.35064028696558086
desc_vitamin,0.34633092775311963,0.0010996821325985938,-0.2903935658577954,0.34633092775311963
bc_wellbeing,-0.10036114224379691,-0.25454959537489347,0.3446841172472186,0.3446841172472186
bc_toys,-0.10082169883068288,-0.12223946099016039,0.33433340172349635,0.33433340172349635
bc_chocolate,-0.2946428763954903,0.012673573843433669,0.33369681383432376,0.33369681383432376
desc_razor,0.02109420891253697,0.3308805795101198,-0.32267945464328995,0.3308805795101198
bc_pads,0.3292818939241889,-0.1586366521367418,-0.0612878610890465,0.3292818939241889
bc_hair,0.24476403613786843,-0.3248375214081635,0.04456728553725578,0.3248375214081635
desc_odour,-0.008316387326783168,0.2933786669296905,-0.3222180753274755,0.3222180753274755
desc_quality,0.32101725846919105,-0.1734694849388645,-0.06752245201798267,0.32101725846919105
bc_christmas,-0.3159586895107823,0.07443277355132448,0.1994005925906418,0.3159586895107823
bc_fragrances,0.10258159147727822,0.13971262818547597,-0.31323257478925626,0.31323257478925626
bc_dog,0.09633952184818206,-0.3010666022700267,0.15130728235177457,0.3010666022700267
bc_multivitamins,0.3007233432635294,-0.011008670623360327,-0.22617537799401388,0.3007233432635294
desc_hair,-0.09009285024200141,-0.08188805231970667,0.2918639466068779,0.2918639466068779
bc_cat,0.2845668249373219,-0.2905257707271844,-0.026848162560854167,0.2905257707271844
desc_frozen,-0.16162972893502014,-0.036312510286275405,0.2853656776570781,0.2853656776570781
desc_fresh,-0.03109580806868816,0.28275835415629735,-0.23400200001182953,0.28275835415629735
bc_cards,0.27599589030493993,-0.002445454919020962,-0.2034664842620041,0.27599589030493993
bc_medicines,0.24461287698275383,-0.2724310364850999,-0.01574429633239977,0.2724310364850999
desc_sweat,0.023356064981988948,0.17454298687821154,-0.2706617730150117,0.2706617730150117
desc_spray,0.12944459139270637,0.04884195647797731,-0.2679264483937881,0.2679264483937881
store_2,0.022881673225866234,-0.23466749015304045,0.26199010372662557,0.26199010372662557
feat_color1_silver,0.258541503392074,-0.13409643062411505,-0.066877841275993,0.258541503392074
desc_technology,-0.10300259635491184,0.2581202038524345,-0.11140105174843384,0.2581202038524345
feat_color1_pink,0.16016226624522087,-0.25342858212338776,0.050437345608373374,0.25342858212338776
desc_clean,-0.18675598377128214,0.2513460450961167,-0.03686629388187677,0.2513460450961167
feat_color1_navy,-0.18723856415639747,0.24620192986189224,-0.027662123267701004,0.24620192986189224
bc_sports,-0.05571775607615391,-0.11793006462016577,0.2428666183012335,0.2428666183012335
desc_designed,0.11085967796559913,0.09010619142457338,-0.2412907451731031,0.2412907451731031
bc_toddler,-0.21648649354237054,0.02802076149685741,0.23626326074782647,0.23626326074782647
desc_product,-0.15908711281890908,-0.03220962264082105,0.23295362836788683,0.23295362836788683
desc_anti,0.15831067951593666,-0.0026072924740499167,-0.22909561083309,0.22909561083309
bc_shop,0.08811089838354838,-0.22676580723471107,0.08125690990687053,0.22676580723471107
desc_place,0.06531781716657468,-0.22414666638735717,0.09092298506752296,0.22414666638735717
bc_travel,-0.13443400363787905,-0.0411276852100351,0.22299289203831907,0.22299289203831907
desc_perspirant,0.1714116428587243,-0.006368520254087274,-0.22094556786255357,0.22094556786255357
desc_serving,-0.0869131784459246,-0.06901533145459114,0.2179161785489409,0.2179161785489409
desc_br,0.21662751209436362,-0.17471808881382,-0.14383857805507136,0.21662751209436362
bc_stick,0.21397506109736647,-0.029699811307550568,-0.1766229866508301,0.21397506109736647
bc_vitamins,0.21194630363274095,-0.023513347317805446,-0.10928005145268396,0.21194630363274095
bc_roll,0.21025863175396248,-0.011987132962631191,-0.20242531343689202,0.21025863175396248
bc_health,0.1389681556473363,-0.20424412589338953,0.07296725582229172,0.20424412589338953
store_0,0.1521483653398035,-0.1905661879894955,0.2032457935571611,0.2032457935571611
desc_soft,0.1558948248647946,-0.19945060408383591,0.0047052318885444965,0.19945060408383591
bc_spray,0.08986381356072871,0.06576511082772094,-0.19339816880190364,0.19339816880190364
